Fecha,Cierre,Apertura,Máximo,Mínimo,Vol.,% var.
30.08.2022,73.81,73.83,75.25,73.38,1.00M,0.41%
29.08.2022,73.51,72.63,73.76,72.06,1.13M,0.53%
26.08.2022,73.12,74.79,75.34,72.99,1.58M,-1.81%
25.08.2022,74.47,74.91,75.12,73.78,734.88K,0.45%
24.08.2022,74.14,73.94,74.66,73.43,966.56K,-0.51%
23.08.2022,74.52,72.82,74.75,72.69,1.38M,2.05%
22.08.2022,73.02,75.38,75.63,73,1.71M,-3.68%
19.08.2022,75.81,77.3,77.53,75.69,1.73M,-2.67%
18.08.2022,77.89,77.7,78.59,77.54,801.26K,0.78%
17.08.2022,77.29,79.4,79.62,77.29,1.12M,-2.47%
16.08.2022,79.25,78.36,79.28,78.3,882.43K,1.45%
15.08.2022,78.12,78.81,78.92,77.36,648.59K,-0.55%
12.08.2022,78.55,78.24,78.87,77.93,908.98K,1.08%
11.08.2022,77.71,78.4,78.4,77.02,824.94K,-0.36%
10.08.2022,77.99,76.9,78.15,76.65,932.54K,1.17%
09.08.2022,77.09,78,78.36,76.93,1.04M,-1.29%
08.08.2022,78.1,77.09,78.1,76.91,969.38K,1.94%
05.08.2022,76.61,75.84,77.24,75.56,1.46M,0.45%
04.08.2022,76.27,77.34,78.11,75.96,1.77M,-0.39%
03.08.2022,76.57,78.93,79,75.46,3.48M,-5.56%
02.08.2022,81.08,79.43,81.13,78.93,1.24M,1.49%
01.08.2022,79.89,79.93,80.76,79.59,889.24K,0.52%
29.07.2022,79.48,78.89,79.81,78.46,1.18M,1.34%
28.07.2022,78.43,77.22,78.43,77.21,1.13M,2.42%
27.07.2022,76.58,76.5,76.98,76.06,825.40K,0.66%
26.07.2022,76.08,77.61,77.69,75.44,1.27M,-2.42%
25.07.2022,77.97,76.99,78.58,76.5,1.00M,1.13%
22.07.2022,77.1,76.71,77.58,76.29,939.95K,0.27%
21.07.2022,76.89,77.21,78.3,75.93,1.07M,-0.83%
20.07.2022,77.53,78.13,78.6,76.04,1.19M,-0.77%
19.07.2022,78.13,75.45,79.38,75.06,1.38M,2.80%
18.07.2022,76,75.3,76.54,74.87,966.82K,1.17%
15.07.2022,75.12,72.53,75.12,72.05,1.77M,4.02%
14.07.2022,72.22,72.99,74.13,71.35,1.56M,-0.33%
13.07.2022,72.46,73.72,73.72,72.01,1.43M,-2.63%
12.07.2022,74.42,73.1,74.42,72.53,1.26M,0.85%
11.07.2022,73.79,74.15,75.29,73.61,1.21M,-2.96%
08.07.2022,76.04,74.15,76.69,73.6,1.78M,1.68%
07.07.2022,74.78,72.55,75.37,72.42,1.87M,4.78%
06.07.2022,71.37,72.25,72.9,71.31,1.43M,-0.18%
05.07.2022,71.5,73.31,73.54,71.22,2.14M,-1.77%
04.07.2022,72.79,74.47,74.57,72.28,899.82K,-1.32%
01.07.2022,73.76,72.86,74.05,72.15,1.38M,0.41%
30.06.2022,73.46,73.22,73.78,70.57,2.80M,-1.42%
29.06.2022,74.52,75,75.63,73.93,1.44M,-2.56%
28.06.2022,76.48,76.63,77.74,76.34,1.02M,0.99%
27.06.2022,75.73,75.61,77.29,75.21,1.16M,1.05%
24.06.2022,74.94,75.27,75.33,72.57,1.73M,0.05%
23.06.2022,74.9,78.05,78.45,74.9,1.83M,-4.17%
22.06.2022,78.16,78.12,78.84,77.01,1.38M,-1.88%
21.06.2022,79.66,79.13,80.53,78.92,969.83K,1.19%
20.06.2022,78.72,78,78.8,77.21,822.03K,1.44%
17.06.2022,77.6,77.67,78.17,76.35,3.40M,0.58%
16.06.2022,77.15,79.45,79.46,76.54,1.56M,-3.00%
15.06.2022,79.54,78.88,79.89,78.51,1.66M,2.49%
14.06.2022,77.61,78.8,78.8,76.92,1.27M,-0.46%
13.06.2022,77.97,78.78,79.61,77.36,1.98M,-3.19%
10.06.2022,80.54,81.96,82.26,80.19,1.78M,-2.56%
09.06.2022,82.66,83.41,83.46,81.8,1.14M,-1.01%
08.06.2022,83.5,82.68,84,82.62,1.23M,1.10%
07.06.2022,82.59,82.91,83.36,81.84,944.55K,-1.18%
06.06.2022,83.58,83.61,84.05,82.66,731.09K,0.78%
03.06.2022,82.93,84.44,84.47,82.63,1.03M,-1.06%
02.06.2022,83.82,82.87,84.09,82.74,1.11M,1.81%
01.06.2022,82.33,81.53,83.18,81.25,1.61M,2.11%
31.05.2022,80.63,81.32,81.64,80.17,1.81M,-1.04%
30.05.2022,81.48,81.01,81.79,80.43,856.11K,0.88%
27.05.2022,80.77,80.3,80.85,79.49,1.22M,0.65%
26.05.2022,80.25,79.19,80.43,78.57,1.07M,2.16%
25.05.2022,78.55,78.63,78.93,77.39,907.29K,0.98%
24.05.2022,77.79,77.34,78.54,77.29,1.03M,-0.58%
23.05.2022,78.24,78.65,78.83,77.06,1.01M,1.02%
20.05.2022,77.45,78.61,79.18,77.24,1.56M,-0.50%
19.05.2022,77.84,76.6,77.84,75.58,1.69M,-0.23%
18.05.2022,78.02,78.97,79.61,78.02,1.27M,-0.76%
17.05.2022,78.62,78.65,79.5,78.06,1.45M,1.24%
16.05.2022,77.66,77.43,78.34,76.64,1.14M,0.00%
13.05.2022,77.66,76.86,77.87,75.7,1.73M,2.48%
12.05.2022,75.78,75.6,76.12,74.26,2.88M,-7.88%
11.05.2022,82.26,79.02,82.73,78.6,3.70M,5.18%
10.05.2022,78.21,78.99,79.73,78.1,1.99M,0.76%
09.05.2022,77.62,79.2,79.87,77.62,1.87M,-1.82%
06.05.2022,79.06,78.3,80.03,77.46,1.98M,1.32%
05.05.2022,78.03,81.65,83,77.77,1.96M,-1.81%
04.05.2022,79.47,80.27,80.7,79.47,1.63M,-0.64%
03.05.2022,79.98,78.21,79.98,77.87,,3.01%
02.05.2022,77.64,77.74,78.45,74.36,,-1.11%
29.04.2022,78.51,78.58,78.97,77.77,1.34M,0.91%
28.04.2022,77.8,77.5,79.08,76.7,1.19M,1.61%
27.04.2022,76.57,76.28,77.79,75.46,1.79M,0.39%
26.04.2022,76.27,78.56,79.01,76.19,1.79M,-1.55%
25.04.2022,77.47,76.7,78.31,76.5,1.59M,-1.34%
22.04.2022,78.52,78.99,79.89,78.52,1.28M,-1.95%
21.04.2022,80.08,79.39,80.72,78.68,1.27M,1.11%
20.04.2022,79.2,78.54,80.19,78.09,1.10M,1.51%
19.04.2022,78.02,76.46,78.25,75.89,1.48M,2.33%
14.04.2022,76.24,76.36,77.16,75.82,1.42M,-0.01%
13.04.2022,76.25,76,76.3,75.04,1.06M,0.21%
12.04.2022,76.09,74.85,76.97,74.28,1.36M,0.13%
11.04.2022,75.99,76.1,76.93,75.11,1.25M,-1.31%
08.04.2022,77,77.2,77.73,76.26,1.11M,1.76%
07.04.2022,75.67,76.54,77.92,75.67,1.35M,-0.83%
06.04.2022,76.3,77.88,78.06,74.85,1.65M,-2.40%
05.04.2022,78.18,79.74,80.62,77.79,1.52M,-2.09%
04.04.2022,79.85,79.6,80.17,77.97,1.10M,1.08%
01.04.2022,79,78.51,80.13,78.34,1.06M,0.51%
31.03.2022,78.6,81.3,81.71,78.41,1.47M,-2.07%
30.03.2022,80.26,81.7,82.16,80.12,1.49M,-2.87%
29.03.2022,82.63,79.83,83.47,79.18,1.97M,5.61%
28.03.2022,78.24,78.1,79.95,78.04,1.11M,0.45%
25.03.2022,77.89,78,78.46,77.2,1.51M,-0.74%
24.03.2022,78.47,78.31,79.01,77.32,1.53M,0.27%
23.03.2022,78.26,80.34,80.8,77.85,1.94M,-1.01%
22.03.2022,79.06,78.35,79.76,77.35,1.73M,2.09%
21.03.2022,77.44,76.24,77.97,75.74,1.69M,2.03%
18.03.2022,75.9,76.2,76.66,74.75,4.74M,-1.00%
17.03.2022,76.67,79.34,79.4,75.51,2.21M,-2.21%
16.03.2022,78.4,77.54,79.28,76.18,3.19M,4.09%
15.03.2022,75.32,73.63,75.78,71.7,2.60M,1.20%
14.03.2022,74.43,74.64,76.37,73.98,2.51M,2.78%
11.03.2022,72.42,72.92,75.46,72,2.87M,0.58%
10.03.2022,72,76.26,76.74,70.22,4.33M,-5.51%
09.03.2022,76.2,74.01,76.25,72.45,3.56M,7.25%
08.03.2022,71.05,69.3,73.2,68.8,3.48M,0.75%
07.03.2022,70.52,69.66,72.87,67.58,4.06M,-3.53%
04.03.2022,73.1,75.6,76.48,72.49,3.82M,-5.69%
03.03.2022,77.51,80.6,81.01,76.88,2.48M,-3.79%
02.03.2022,80.56,80.33,82.07,79.31,2.64M,-2.34%
01.03.2022,82.49,86.16,87.5,82.07,2.38M,-4.70%
28.02.2022,86.56,85.04,86.56,83.22,2.67M,-1.66%
25.02.2022,88.02,86.38,88.14,84.13,2.68M,3.57%
24.02.2022,84.99,87.25,88.87,84.15,4.26M,-7.24%
23.02.2022,91.62,91,93.82,90.95,1.49M,0.76%
22.02.2022,90.93,89.63,92.31,89.44,2.08M,-1.47%
21.02.2022,92.29,96.61,96.93,91.49,1.64M,-3.24%
18.02.2022,95.38,96.36,97.6,94.95,1.55M,-0.61%
17.02.2022,95.97,94.73,97.23,94.57,1.69M,2.04%
16.02.2022,94.05,94.92,96.02,93.34,1.50M,-0.93%
15.02.2022,94.93,92.43,94.99,91.94,1.47M,2.53%
14.02.2022,92.59,92.42,93.11,90.79,2.15M,-2.84%
11.02.2022,95.3,91.59,95.73,90.97,2.75M,2.73%
10.02.2022,92.77,93.11,93.65,92.44,1.21M,-0.60%
09.02.2022,93.33,90.6,93.95,90.2,1.58M,3.80%
08.02.2022,89.91,89.76,91.87,89.42,1.23M,0.06%
07.02.2022,89.86,90.29,90.9,89.81,1.17M,0.22%
04.02.2022,89.66,94.36,94.36,89.06,1.82M,-4.37%
03.02.2022,93.76,93.37,94.67,93.24,1.10M,0.09%
02.02.2022,93.68,94.5,94.82,93.41,890.52K,-0.65%
01.02.2022,94.29,93.21,94.39,93.02,1.03M,1.44%
31.01.2022,92.95,93.38,93.71,92.15,1.31M,0.60%
28.01.2022,92.4,94,94.03,90.19,1.83M,-1.70%
27.01.2022,94,93.01,95.16,92.91,1.30M,-0.18%
26.01.2022,94.17,92.84,94.91,92.69,1.27M,2.27%
25.01.2022,92.08,92.65,93.2,90.94,1.31M,0.66%
24.01.2022,91.48,95,96.4,90.8,2.19M,-4.27%
21.01.2022,95.56,95.2,95.56,93.97,1.59M,-1.31%
20.01.2022,96.83,96.64,98.03,95.8,1.10M,-1.05%
19.01.2022,97.86,98.39,99.35,97.54,1.13M,-1.09%
18.01.2022,98.94,98.37,99.67,97.34,930.78K,-0.08%
17.01.2022,99.02,99.88,100.06,98.55,663.79K,-0.30%
14.01.2022,99.32,98.83,100.42,98.72,1.26M,0.30%
13.01.2022,99.02,97.38,99.3,97.26,1.38M,1.61%
12.01.2022,97.45,98.6,98.93,97.12,954.10K,-0.58%
11.01.2022,98.02,97.99,98.2,96.56,1.24M,0.84%
10.01.2022,97.2,98.49,99.04,96.43,1.90M,1.67%
07.01.2022,95.6,96,96.53,95.02,1.19M,-0.64%
06.01.2022,96.22,94.7,97.32,94.61,1.23M,-0.02%
05.01.2022,96.24,94.5,96.39,93.94,1.83M,2.18%
04.01.2022,94.19,91.89,94.24,91.19,1.42M,3.13%
03.01.2022,91.33,88.91,91.75,88.74,983.40K,3.21%
30.12.2021,88.49,89.39,89.5,88.12,598.32K,-0.80%
29.12.2021,89.2,89.89,89.97,88.87,419.82K,-0.83%
28.12.2021,89.95,90.09,90.69,89.75,442.10K,-0.06%
27.12.2021,90,88.72,90.11,88.61,396.30K,0.93%
23.12.2021,89.17,88,89.46,87.98,823.55K,1.98%
22.12.2021,87.44,87,87.44,86.05,624.99K,0.40%
21.12.2021,87.09,86.26,87.14,85.36,888.69K,2.23%
20.12.2021,85.19,84.36,86.23,83.36,1.46M,-1.99%
17.12.2021,86.92,88.83,89.05,86.09,2.74M,-3.03%
16.12.2021,89.64,89.75,90.31,89.27,1.36M,1.55%
15.12.2021,88.27,88.89,89.41,88.23,794.21K,-0.15%
14.12.2021,88.4,89.98,90.04,88.22,1.12M,-1.65%
13.12.2021,89.88,89.8,91.88,89.55,1.09M,0.25%
10.12.2021,89.66,89.53,90.19,88.95,1.42M,-0.62%
09.12.2021,90.22,91.49,91.87,90,1.05M,-1.00%
08.12.2021,91.13,90.85,91.21,89.13,1.34M,0.32%
07.12.2021,90.84,89.44,91.02,89.18,1.71M,2.74%
06.12.2021,88.42,88.03,88.8,86.82,1.10M,1.05%
03.12.2021,87.5,89.53,89.61,87.14,1.39M,-1.05%
02.12.2021,88.43,87.47,88.87,87.07,1.33M,-0.24%
01.12.2021,88.64,85.99,88.92,85.58,1.48M,4.31%
30.11.2021,84.98,84.95,85.6,83.38,2.25M,-0.93%
29.11.2021,85.78,86,87.98,85.17,1.76M,0.32%
26.11.2021,85.51,87.98,88.07,85.51,2.60M,-6.17%
25.11.2021,91.13,92.85,93.02,90.72,803.23K,-1.47%
24.11.2021,92.49,94.23,94.83,91.81,1.40M,-2.06%
23.11.2021,94.44,94,94.76,93.39,1.20M,-0.36%
22.11.2021,94.78,93.32,95.2,93.25,1.21M,1.70%
19.11.2021,93.2,95,95.44,92.36,2.01M,-1.06%
18.11.2021,94.2,93.83,94.98,93.18,1.14M,0.62%
17.11.2021,93.62,93.36,93.99,92.44,822.59K,0.44%
16.11.2021,93.21,93.76,94.57,92.75,1.02M,-0.29%
15.11.2021,93.48,92.9,93.72,92.74,862.87K,0.49%
12.11.2021,93.02,92.5,93.14,91.92,960.93K,0.75%
11.11.2021,92.33,91.78,92.52,91.53,993.42K,0.62%
10.11.2021,91.76,90.67,91.82,90.06,847.56K,1.21%
09.11.2021,90.66,91.3,91.57,90.39,903.64K,-0.47%
08.11.2021,91.09,91.73,91.81,90.76,845.00K,-0.83%
05.11.2021,91.85,89.85,92.32,89.65,1.47M,2.07%
04.11.2021,89.99,90,91.44,89.22,1.41M,0.03%
03.11.2021,89.96,88,90,87.33,1.77M,1.49%
02.11.2021,88.64,88.08,88.64,87.69,827.85K,0.41%
01.11.2021,88.28,87.46,88.8,87.4,968.62K,1.19%
29.10.2021,87.24,86.77,87.51,86.13,1.45M,-0.11%
28.10.2021,87.34,87.82,88.1,87,865.07K,-1.37%
27.10.2021,88.55,88.15,88.96,87.72,758.43K,0.15%
26.10.2021,88.42,87.9,89.01,87.13,1.19M,1.01%
25.10.2021,87.54,85.58,87.73,85.46,1.49M,2.16%
22.10.2021,85.69,84.32,86.2,84.07,971.98K,1.72%
21.10.2021,84.24,83.5,85.29,83.36,996.67K,-0.51%
20.10.2021,84.67,85.12,86.04,83.26,1.54M,-0.92%
19.10.2021,85.46,86.6,86.66,85.37,1.01M,-1.05%
18.10.2021,86.37,87.46,87.81,85.99,1.02M,-1.36%
15.10.2021,87.56,86.66,87.75,86.4,1.31M,1.39%
14.10.2021,86.36,86.7,87.03,86.12,831.86K,0.63%
13.10.2021,85.82,86.6,87.59,85.66,1.01M,-0.79%
12.10.2021,86.5,86,87.01,85.7,1.30M,-0.08%
11.10.2021,86.57,84.35,86.68,84.15,1.60M,2.23%
08.10.2021,84.68,83.78,84.88,83.64,1.21M,1.47%
07.10.2021,83.45,82.82,84.24,82.56,1.42M,2.25%
06.10.2021,81.61,82.81,82.91,80.64,1.71M,-2.51%
05.10.2021,83.71,83.5,83.84,82.69,942.61K,0.35%
04.10.2021,83.42,83.68,84.29,82.93,966.43K,-0.49%
01.10.2021,83.83,81.82,84.47,81.15,2.06M,1.29%
30.09.2021,82.76,84.75,84.9,82.59,1.56M,-2.02%
29.09.2021,84.47,83.5,84.85,83.12,1.60M,2.15%
28.09.2021,82.69,82.99,84.8,82.55,1.93M,0.00%
27.09.2021,82.69,82.32,82.96,82.15,1.30M,1.35%
24.09.2021,81.59,80.82,81.99,80,909.76K,0.30%
23.09.2021,81.35,82.15,82.41,80.8,1.33M,-0.14%
22.09.2021,81.46,79.9,81.58,79.52,1.23M,3.22%
21.09.2021,78.92,78.52,79.87,78.48,1.28M,1.32%
20.09.2021,77.89,78.55,78.83,76.55,2.26M,-3.07%
17.09.2021,80.36,82.84,83.04,80.05,3.11M,-2.08%
16.09.2021,82.07,83.47,83.77,82.07,1.37M,-1.23%
15.09.2021,83.09,82.01,83.47,81.93,1.73M,1.14%
14.09.2021,82.15,81.74,83.04,81.55,1.22M,0.64%
13.09.2021,81.63,80,81.79,79.89,1.52M,3.13%
10.09.2021,79.15,78.5,79.5,78.12,870.24K,0.65%
09.09.2021,78.64,78,79.01,77.77,1.27M,0.04%
08.09.2021,78.61,80,80.06,78.29,1.37M,-2.31%
07.09.2021,80.47,79.9,80.98,79.83,1.02M,0.78%
06.09.2021,79.85,79.51,80.34,79.46,588.95K,0.57%
03.09.2021,79.4,79.9,80.3,79.02,1.01M,-0.03%
02.09.2021,79.42,79.69,80,79.3,808.92K,-0.06%
01.09.2021,79.47,81.34,81.56,79.15,1.31M,-1.12%
31.08.2021,80.37,79.48,81.18,79.44,2.25M,1.67%
30.08.2021,79.05,78.6,79.24,77.78,1.17M,0.98%
27.08.2021,78.28,78.28,78.49,77.34,743.21K,0.44%
26.08.2021,77.94,77.25,78.22,76.69,1.19M,-0.08%
25.08.2021,78,78.35,78.99,77.42,812.76K,-0.54%
24.08.2021,78.42,77.2,78.97,76.93,1.26M,2.11%
23.08.2021,76.8,78.24,78.48,76.57,1.64M,-0.23%
20.08.2021,76.98,77,77.09,75.41,1.73M,-0.58%
19.08.2021,77.43,77.35,78.45,77.08,1.74M,-3.03%
18.08.2021,79.85,80.52,80.52,78.94,1.37M,-0.62%
17.08.2021,80.35,81,81.2,80.19,1.03M,-1.37%
16.08.2021,81.47,82.18,82.57,81.25,849.24K,-1.95%
13.08.2021,83.09,83.35,83.9,82.81,703.81K,-0.32%
12.08.2021,83.36,82.44,83.4,82.02,971.01K,1.30%
11.08.2021,82.29,81.86,82.48,81.21,763.17K,0.54%
10.08.2021,81.85,81.76,82.16,81.54,646.91K,0.17%
09.08.2021,81.71,82.03,82.07,81.17,824.26K,-0.50%
06.08.2021,82.12,80.91,82.55,80.76,1.01M,1.13%
05.08.2021,81.2,81.35,81.72,80.42,1.49M,-0.36%
04.08.2021,81.49,81.4,82.16,80.8,1.56M,1.20%
03.08.2021,80.52,82.66,82.81,80.26,2.86M,-5.16%
02.08.2021,84.9,84.82,86,84.44,1.05M,1.22%
30.07.2021,83.88,84.19,84.7,83.43,1.10M,-1.40%
29.07.2021,85.07,84.03,85.14,83.51,677.62K,1.52%
28.07.2021,83.8,84.14,84.61,83.51,595.39K,-0.10%
27.07.2021,83.88,84.84,84.84,83.34,1.04M,-1.92%
26.07.2021,85.52,85,85.59,83.85,839.39K,-0.04%
23.07.2021,85.55,84.18,86,84.11,811.60K,2.14%
22.07.2021,83.76,84.78,85.47,83.67,710.64K,-0.45%
21.07.2021,84.14,83.33,85.18,81.94,1.13M,1.37%
20.07.2021,83,82.91,83.64,81.91,1.21M,0.68%
19.07.2021,82.44,85.3,85.37,81.8,1.66M,-3.58%
16.07.2021,85.5,87.86,87.98,85.4,1.07M,-2.04%
15.07.2021,87.28,89.19,89.49,86.74,980.30K,-1.39%
14.07.2021,88.51,87.89,89.26,87.56,768.28K,0.37%
13.07.2021,88.18,89.3,89.43,87.64,856.89K,-0.70%
12.07.2021,88.8,87.61,89.15,86.81,1.10M,1.28%
09.07.2021,87.68,85.2,87.68,84.93,1.34M,3.80%
08.07.2021,84.47,86.12,86.12,83.46,1.44M,-2.12%
07.07.2021,86.3,86,87.13,84.75,1.30M,0.31%
06.07.2021,86.03,89.35,89.35,85.79,1.51M,-3.77%
05.07.2021,89.4,89.82,90.08,88.96,595.55K,-0.77%
02.07.2021,90.09,90.2,91.15,89.75,812.89K,0.13%
01.07.2021,89.97,89.67,90.36,89.25,1.10M,0.74%
30.06.2021,89.31,91.05,91.4,88.75,1.61M,-2.14%
29.06.2021,91.26,90.88,92.08,90.8,972.40K,0.55%
28.06.2021,90.76,92.06,92.32,90.53,902.09K,-1.77%
25.06.2021,92.4,92.38,92.53,91.54,635.96K,-0.14%
24.06.2021,92.53,92.12,93.03,91.81,983.29K,1.27%
23.06.2021,91.37,92.82,93.34,91.37,873.25K,-1.72%
22.06.2021,92.97,93.61,93.69,92.5,862.18K,-0.17%
21.06.2021,93.13,89.77,93.27,89.37,1.12M,2.40%
18.06.2021,90.95,93.28,93.51,90.58,2.24M,-2.48%
17.06.2021,93.26,92.37,94.2,91.42,1.02M,0.30%
16.06.2021,92.98,94.86,95.25,92.52,1.35M,-1.51%
15.06.2021,94.41,94.86,94.91,94.14,1.25M,-0.40%
14.06.2021,94.79,94.75,95.17,94.19,1.09M,0.05%
11.06.2021,94.74,93.17,94.84,92.71,941.04K,2.04%
10.06.2021,92.85,94.1,94.27,92.84,1.30M,-1.85%
09.06.2021,94.6,95.4,96.39,93.96,1.11M,-0.96%
08.06.2021,95.52,95.87,96,94.22,1.28M,-0.39%
07.06.2021,95.89,94.77,95.89,94.17,1.11M,1.58%
04.06.2021,94.4,94,95.3,93.68,1.55M,0.56%
03.06.2021,93.87,90.5,94.2,90.37,1.91M,3.95%
02.06.2021,90.3,89.22,90.64,88.83,1.22M,1.45%
01.06.2021,89.01,87.67,89.36,87.67,1.16M,2.66%
31.05.2021,86.7,86.48,87.26,86.32,607.47K,-0.58%
28.05.2021,87.21,87.82,87.96,87.14,970.90K,-0.54%
27.05.2021,87.68,86.34,87.81,85.72,1.63M,1.58%
26.05.2021,86.32,86.22,86.5,85.25,840.23K,0.64%
25.05.2021,85.77,86,86.67,85.47,1.22M,0.55%
21.05.2021,85.3,85.6,86.29,84.92,1.44M,0.72%
20.05.2021,84.69,84.4,84.69,83.3,1.31M,1.18%
19.05.2021,83.7,84.2,84.58,82.8,1.18M,-1.61%
18.05.2021,85.07,85.49,86.22,83.98,1.17M,0.45%
17.05.2021,84.69,83.83,85.02,83.83,1.11M,1.21%
14.05.2021,83.68,82.9,83.72,81.7,1.25M,2.24%
13.05.2021,81.85,82.37,82.37,79.76,1.42M,-3.11%
12.05.2021,84.48,84,84.75,83,1.11M,0.31%
11.05.2021,84.22,84.25,84.69,83.36,1.16M,-1.13%
10.05.2021,85.18,84.42,85.23,83.98,1.02M,1.84%
07.05.2021,83.64,82.98,85.17,82.5,1.39M,0.30%
06.05.2021,83.39,83.11,84.17,82.7,1.11M,0.51%
05.05.2021,82.97,82.05,83.18,81.38,1.63M,1.37%
04.05.2021,81.85,84.39,84.54,81.61,1.56M,-2.71%
03.05.2021,84.13,83.81,84.55,83.58,812.47K,0.88%
30.04.2021,83.4,84,84.94,83.36,1.11M,-0.48%
29.04.2021,83.8,85.79,85.83,83.07,1.49M,-2.43%
28.04.2021,85.89,86.55,86.55,85.89,798.45K,-0.37%
27.04.2021,86.21,86.7,86.7,85.35,642.31K,-0.67%
26.04.2021,86.79,86.35,86.79,85.79,948.50K,0.56%
23.04.2021,86.31,85.84,86.87,85.46,997.02K,0.15%
22.04.2021,86.18,85.54,86.58,85.15,1.10M,1.14%
21.04.2021,85.21,86.5,86.56,83.81,1.80M,-1.13%
20.04.2021,86.18,87.53,88.43,85.7,1.71M,-1.73%
19.04.2021,87.7,88.98,89.16,87.66,918.67K,-0.77%
16.04.2021,88.38,87.75,88.86,87.47,2.04M,1.04%
15.04.2021,87.47,87.4,87.9,87.11,937.70K,0.30%
14.04.2021,87.21,88.08,88.1,86.91,1.19M,-1.28%
13.04.2021,88.34,88.97,89.55,88.34,1.03M,-0.69%
12.04.2021,88.95,89.2,89.36,88.39,1.05M,1.08%
09.04.2021,88,88.36,88.45,87.69,834.69K,-0.19%
08.04.2021,88.17,89.9,90.06,87.22,1.40M,-1.01%
07.04.2021,89.07,89.61,90.53,88.63,843.54K,-0.59%
06.04.2021,89.6,89.6,90.68,89.45,1.39M,1.05%
01.04.2021,88.67,89.59,90.04,88.21,1.55M,0.23%
31.03.2021,88.47,88.69,89.47,87.66,1.75M,-0.37%
30.03.2021,88.8,86,89.37,85.83,1.88M,3.74%
29.03.2021,85.6,84.5,85.71,83.96,1.63M,2.16%
26.03.2021,83.79,84.14,84.5,83.47,1.42M,0.35%
25.03.2021,83.5,81.91,83.58,81.55,1.33M,1.10%
24.03.2021,82.59,81.95,83.23,81.22,2.02M,-1.01%
23.03.2021,83.43,84.22,85.25,83.36,1.75M,-1.49%
22.03.2021,84.69,82.53,85.06,82.27,1.82M,2.67%
19.03.2021,82.49,84.89,85.01,82.32,5.00M,-4.22%
18.03.2021,86.12,87,88.78,85.83,3.29M,0.77%
17.03.2021,85.46,81.81,85.53,81.28,3.79M,6.16%
16.03.2021,80.5,78.37,80.99,78.35,2.74M,3.47%
15.03.2021,77.8,77.85,78.92,77.77,1.51M,0.41%
12.03.2021,77.48,77.43,77.59,76.11,1.56M,-1.32%
11.03.2021,78.52,81.5,81.58,78.52,2.34M,-3.47%
10.03.2021,81.34,79.64,81.34,79.51,2.05M,2.20%
09.03.2021,79.59,79.64,80.41,78.45,2.00M,-0.06%
08.03.2021,79.64,76.54,79.85,76.53,2.28M,5.25%
05.03.2021,75.67,76.27,76.79,75.05,1.14M,-0.81%
04.03.2021,76.29,75.86,76.64,75.16,1.54M,0.25%
03.03.2021,76.1,73,76.1,73,2.75M,4.88%
02.03.2021,72.56,72.06,72.98,72.01,1.37M,0.64%
01.03.2021,72.1,72.1,72.59,71.56,1.13M,0.84%
26.02.2021,71.5,70.48,71.55,70.18,1.50M,0.00%
25.02.2021,71.5,70.75,72.44,70.7,1.60M,1.58%
24.02.2021,70.39,69.15,70.6,68.94,1.39M,1.54%
23.02.2021,69.32,71.09,71.34,68.87,1.86M,-2.74%
22.02.2021,71.27,70.78,71.43,70.2,1.07M,-0.43%
19.02.2021,71.58,71.26,72,70.66,1.21M,0.77%
18.02.2021,71.03,71.47,72.22,70.7,1.41M,0.24%
17.02.2021,70.86,70.89,71.38,70.34,1.23M,-0.08%
16.02.2021,70.92,70.96,71.31,70.57,821.72K,0.23%
15.02.2021,70.76,70.65,71.04,70.17,916.02K,0.73%
12.02.2021,70.25,70.39,70.4,69.62,815.83K,-0.47%
11.02.2021,70.58,70.23,71.21,69.8,1.07M,0.83%
10.02.2021,70,70.16,71.14,69.41,1.26M,-0.13%
09.02.2021,70.09,69.8,70.09,69.3,1.21M,0.40%
08.02.2021,69.81,70.37,70.98,69.81,1.38M,-0.34%
05.02.2021,70.05,70.92,70.92,69.75,2.00M,-1.02%
04.02.2021,70.77,71.85,72.54,69.76,2.44M,-1.34%
03.02.2021,71.73,72.29,73.05,71.57,2.09M,0.45%
02.02.2021,71.41,70.5,72.08,70.49,1.51M,2.19%
01.02.2021,69.88,70.81,70.95,69.55,1.14M,-0.19%
29.01.2021,70.01,69.4,70.87,69.05,1.92M,-1.27%
28.01.2021,70.91,69.28,71.08,68.36,2.07M,-0.56%
27.01.2021,71.31,71.94,72.03,70.5,2.04M,-1.07%
26.01.2021,72.08,70.16,73.21,69.78,2.03M,2.66%
25.01.2021,70.21,71.8,72.44,69.56,1.58M,-1.46%
22.01.2021,71.25,70.43,72.12,69.57,1.72M,-0.04%
21.01.2021,71.28,71.06,71.81,70.4,1.27M,0.69%
20.01.2021,70.79,69,70.79,68.82,1.53M,3.59%
19.01.2021,68.34,69.85,70,68.21,1.47M,-1.65%
18.01.2021,69.49,68.61,69.62,68.4,964.71K,0.12%
15.01.2021,69.41,69.09,70.38,68.52,1.95M,-0.53%
14.01.2021,69.78,69.09,70.56,69.03,1.32M,0.95%
13.01.2021,69.12,69.69,69.86,68.85,1.40M,-1.03%
12.01.2021,69.84,69.13,70.24,68.51,1.55M,0.78%
11.01.2021,69.3,69.9,70.38,68.56,1.61M,-1.69%
08.01.2021,70.49,71.96,72,69.64,2.13M,-0.75%
